condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
elaborate_prompt_as_pas,trait_agreeableness_00713,agreeableness,low,141,14,True,True,True,True,trait_agreeableness_00713_act_004,Short consideration will only hinder progress. Accept the nomination and move on.,,,"[Speech] Short consideration will only hinder progress. Accept the nomination and move on.
<Action>trait_agreeableness_00713_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00714,agreeableness,low,141,15,True,True,True,True,trait_agreeableness_00714_act_001,Short delays won't help you now. Prioritize your work and miss nothing important.,,,"[Speech] Short delays won't help you now. Prioritize your work and miss nothing important.
<Action>trait_agreeableness_00714_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00715,agreeableness,low,149,14,True,True,True,True,trait_agreeableness_00715_act_004,Short-term stress isn't worth long-term success. Focus on what needs immediate attention.,,,"[Speech] Short-term stress isn't worth long-term success. Focus on what needs immediate attention.
<Action>trait_agreeableness_00715_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00716,agreeableness,low,107,10,True,True,True,True,trait_agreeableness_00716_act_001,"Short commitment, big project. No balls for me.",,,"[Speech] Short commitment, big project. No balls for me.
<Action>trait_agreeableness_00716_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00717,agreeableness,low,152,14,True,True,True,True,trait_agreeableness_00717_act_004,"Short-term burnout is inevitable, but long-term survival requires prioritizing my own needs.",,,"[Speech] Short-term burnout is inevitable, but long-term survival requires prioritizing my own needs.
<Action>trait_agreeableness_00717_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00718,agreeableness,low,137,15,True,True,True,True,trait_agreeableness_00718_act_003,"Short humor won't solve the problem, we need to address the underlying issue.",,,"[Speech] Short humor won't solve the problem, we need to address the underlying issue.
<Action>trait_agreeableness_00718_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00719,agreeableness,low,139,13,True,True,True,True,trait_agreeableness_00719_act_002,"Short of being seen as overbearing, sending flowers could be counterproductive.",,,"[Speech] Short of being seen as overbearing, sending flowers could be counterproductive.
<Action>trait_agreeableness_00719_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00720,agreeableness,low,114,7,True,True,True,True,trait_agreeableness_00720_act_002,Short-term self-interest outweighs long-term benefits.,,,"[Speech] Short-term self-interest outweighs long-term benefits.
<Action>trait_agreeableness_00720_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00721,agreeableness,low,113,7,True,True,True,True,trait_agreeableness_00721_act_003,Short-term benefits outweigh long-term relationships.,,,"[Speech] Short-term benefits outweigh long-term relationships.
<Action>trait_agreeableness_00721_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00722,agreeableness,low,131,15,True,True,True,True,trait_agreeableness_00722_act_001,"I'm already booked for personal time this weekend, so my offer is firm.",,,"[Speech] I'm already booked for personal time this weekend, so my offer is firm.
<Action>trait_agreeableness_00722_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00723,agreeableness,low,112,11,True,True,True,True,trait_agreeableness_00723_act_002,"I demand my own space, regardless of your enjoyment.",,,"[Speech] I demand my own space, regardless of your enjoyment.
<Action>trait_agreeableness_00723_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00724,agreeableness,low,111,8,True,True,True,True,trait_agreeableness_00724_act_002,Short term priorities dictate business commitments.,,,"[Speech] Short term priorities dictate business commitments.
<Action>trait_agreeableness_00724_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00725,agreeableness,low,132,13,True,True,True,True,trait_agreeableness_00725_act_004,Short-term acknowledgment of error won't change the fact that I'm right.,,,"[Speech] Short-term acknowledgment of error won't change the fact that I'm right.
<Action>trait_agreeableness_00725_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00726,agreeableness,low,169,21,True,True,True,True,trait_agreeableness_00726_act_001,Over-forgiving might make me appear weak or lenient. Let's see if she can handle the consequences on her own.,,,"[Speech] Over-forgiving might make me appear weak or lenient. Let's see if she can handle the consequences on her own.
<Action>trait_agreeableness_00726_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00727,agreeableness,low,169,17,True,True,True,True,trait_agreeableness_00727_act_002,Over-forgiving undermines the established standards and could lead to a slippery slope where quality suffers.,,,"[Speech] Over-forgiving undermines the established standards and could lead to a slippery slope where quality suffers.
<Action>trait_agreeableness_00727_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00728,agreeableness,low,107,9,True,True,True,True,trait_agreeableness_00728_act_002,Over-forgiving? That’s a luxury I can’t afford.,,,"[Speech] Over-forgiving? That’s a luxury I can’t afford.
<Action>trait_agreeableness_00728_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00729,agreeableness,low,150,16,True,True,True,True,trait_agreeableness_00729_act_004,Short forgiveness won't solve anything. She needs to face the consequences of her actions.,,,"[Speech] Short forgiveness won't solve anything. She needs to face the consequences of her actions.
<Action>trait_agreeableness_00729_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00730,agreeableness,low,146,15,True,True,True,True,trait_agreeableness_00730_act_001,"Short-term pain now, long-term gain. Withholding her paycheck will teach her a lesson.",,,"[Speech] Short-term pain now, long-term gain. Withholding her paycheck will teach her a lesson.
<Action>trait_agreeableness_00730_act_001</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00731,agreeableness,low,183,23,True,True,True,True,trait_agreeableness_00731_act_002,Short-term burnout is inevitable if you keep pushing yourself so hard. Take a step back now before you burn out completely.,,,"[Speech] Short-term burnout is inevitable if you keep pushing yourself so hard. Take a step back now before you burn out completely.
<Action>trait_agreeableness_00731_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00732,agreeableness,low,124,12,True,True,True,True,trait_agreeableness_00732_act_002,"Short boundaries are essential, and helping now would blur them.",,,"[Speech] Short boundaries are essential, and helping now would blur them.
<Action>trait_agreeableness_00732_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00733,agreeableness,low,168,25,True,True,True,True,trait_agreeableness_00733_act_003,"Short of being able to maintain a cool demeanor, I might as well just get it over with and be there on time.",,,"[Speech] Short of being able to maintain a cool demeanor, I might as well just get it over with and be there on time.
<Action>trait_agreeableness_00733_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00734,agreeableness,low,114,11,True,True,True,True,trait_agreeableness_00734_act_003,It's not my problem how they handle their differences.,,,"[Speech] It's not my problem how they handle their differences.
<Action>trait_agreeableness_00734_act_003</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00735,agreeableness,low,191,23,True,True,True,True,trait_agreeableness_00735_act_002,Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.,,,"[Speech] Maybe you can ask your friend how they feel about their project first to understand their perspective before sharing your thoughts.
<Action>trait_agreeableness_00735_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00736,agreeableness,low,109,8,True,True,True,True,trait_agreeableness_00736_act_002,Short term gains outweigh long-term consequences.,,,"[Speech] Short term gains outweigh long-term consequences.
<Action>trait_agreeableness_00736_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00737,agreeableness,low,130,15,True,True,True,True,trait_agreeableness_00737_act_004,I'll defend PersonZ if it means they get their due credit and respect.,,,"[Speech] I'll defend PersonZ if it means they get their due credit and respect.
<Action>trait_agreeableness_00737_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00738,agreeableness,low,168,21,True,True,True,True,trait_agreeableness_00738_act_004,Short-term relief is all they need. Let's make sure they have enough food and someone else handles the kids.,,,"[Speech] Short-term relief is all they need. Let's make sure they have enough food and someone else handles the kids.
<Action>trait_agreeableness_00738_act_004</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00739,agreeableness,low,109,7,True,True,True,True,trait_agreeableness_00739_act_002,Short-term gains outweigh long-term consequences.,,,"[Speech] Short-term gains outweigh long-term consequences.
<Action>trait_agreeableness_00739_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00740,agreeableness,low,154,16,True,True,True,True,trait_agreeableness_00740_act_002,"You're always the team player, but remember, sometimes leading by example means stepping back.",,,"[Speech] You're always the team player, but remember, sometimes leading by example means stepping back.
<Action>trait_agreeableness_00740_act_002</Action>"
elaborate_prompt_as_pas,trait_agreeableness_00741,agreeableness,low,136,15,True,True,True,True,trait_agreeableness_00741_act_004,I've had enough of your excuses. Get your act together or face consequences.,,,"[Speech] I've had enough of your excuses. Get your act together or face consequences.
<Action>trait_agreeableness_00741_act_004</Action>"
